#SetID	ThemeGroup	Theme	SubTheme	Year	Name	Pieces	USRetailPrice
25684	Miscellaneous	Books	No Starch Press	2015	The LEGO Adventure Book, Vol. 3: Robots, Planes, Cities & More!	0	0
25685	Miscellaneous	Books	No Starch Press	2015	The LEGO Architect	0	0
25705	Miscellaneous	Books	No Starch Press	2015	The Art of LEGO Scale Modeling	0	0
25686	Miscellaneous	Books	No Starch Press	2015	Medieval LEGO	0	0
25687	Miscellaneous	Books	No Starch Press	2015	Beautiful LEGO 3: Wild!	0	0
25706	Miscellaneous	Books	No Starch Press	2015	The LEGO Power Functions Idea Book, Vol. 1: Machines and Mechanisms	0	0
25707	Miscellaneous	Books	No Starch Press	2015	The LEGO Power Functions Idea Book, Vol. 2: Cars and Contraptions	0	0
26011	Miscellaneous	Books	No Starch Press	2016	Tiny LEGO Wonders: Build 42 Impressive Miniscale Models	0	0
26157	Miscellaneous	Books	No Starch Press	2016	The LEGO Animation Book: Make Your Own LEGO Movies!	0	0
26211	Miscellaneous	Books	No Starch Press	2016	The Unofficial LEGO Technic Builder's Guide: 2nd Edition	0	0
26159	Miscellaneous	Books	No Starch Press	2016	The LEGO Christmas Ornaments Book: 15 Designs to Spread Holiday Cheer	0	0
26158	Miscellaneous	Books	No Starch Press	2016	Geeky LEGO Crafts: 21 Fun and Quirky Projects	0	0
27210	Miscellaneous	Books	No Starch Press	2017	The LEGO Trains Book	0	0
27211	Miscellaneous	Books	No Starch Press	2018	The LEGO Architecture Ideas Book	0	0
28025	Miscellaneous	Books	No Starch Press	2018	The LEGO Zoo: 50 Easy-to-Build Animals	0	0
28106	Miscellaneous	Books	No Starch Press	2018	LEGO Neighborhood Book 2	0	0
28361	Miscellaneous	Books	No Starch Press	2018	The LEGO BOOST Activity Book	0	0
28026	Miscellaneous	Books	No Starch Press	2018	The LEGO Christmas Ornaments Book 2	0	0
28027	Miscellaneous	Books	No Starch Press	2018	LEGO Micro Cities	0	0
29021	Miscellaneous	Books	No Starch Press	2019	Build a LEGO Mustang	0	0
29970	Miscellaneous	Books	No Starch Press	2021	The Unofficial LEGO Builder's Guide, 3rd Edition	0	0
28358	Miscellaneous	Books	No Starch Press	2018	The LEGO BOOST Idea Book	0	0
26153	Miscellaneous	Books	Page Street Publishing	2016	Awesome LEGO Creations with Bricks You Already Have	0	0
26874	Miscellaneous	Books	Page Street Publishing	2017	Epic LEGO Adventures with Bricks You Already Have	0	0
28352	Miscellaneous	Books	Page Street Publishing	2018	Genius LEGO Inventions with Bricks You Already Have	0	0
30297	Miscellaneous	Books	Page Street Publishing	2019	Amazing LEGO Creations from Space with Bricks You Already Have	0	0
25768	Miscellaneous	Books	Skyhorse Publishing	2013	A Million Little Bricks: The Unofficial Illustrated History of the LEGO Phenomenon	0	0
25770	Miscellaneous	Books	Skyhorse Publishing	2014	Extreme Bricks: Spectacular, Record-Breaking and Astounding LEGO Projects from Around the World	0	0
25763	Miscellaneous	Books	Henry Holt & Company	2014	Cool Creations in 101 Pieces	0	0
26390	Miscellaneous	Books	Henry Holt & Company	2017	Building Amazing Creations: Sean Kenney's Art with Lego Bricks	0	0
25762	Miscellaneous	Books	Skyhorse Publishing	2014	Brick Flicks: A Comprehensive Guide to Making Your Own Stop-Motion LEGO Movies	0	0
25782	Miscellaneous	Books	Skyhorse Publishing	2014	United States of LEGO: A Brick Tour of America	0	0
25776	Miscellaneous	Books	Quarry	2016	Birds from Bricks: Designs That Make LEGO Take Flight	0	0
26875	Miscellaneous	Books	Quarry	2017	Beasts from Bricks: Amazing LEGO Designs for Animals from Around the World	0	0
25783	Miscellaneous	Books	Skyhorse Publishing	2015	Bricksy: Unauthorized Underground Brick Street Art	0	0
27208	Miscellaneous	Books	Thunder Bay Press	2017	The Greatest Brick Builds: Amazing Creations in Lego	0	0
28109	Miscellaneous	Books	Thunder Bay Press	2018	How to Build Dream Cars with LEGO Bricks	0	0
28093	Miscellaneous	Books	Thunder Bay Press	2018	How to Build Easy Creations with LEGO Bricks	0	0
28094	Miscellaneous	Books	Thunder Bay Press	2018	How to Build Space Explorers with LEGO Bricks	0	0
29540	Miscellaneous	Books	No Starch Press	2019	The LEGO Castle Book: Build Your Own Mini Medieval World	0	0
29974	Miscellaneous	Books	No Starch Press	2020	High Tech LEGO Projects	0	0
29973	Miscellaneous	Books	No Starch Press	2020	LEGO Train Projects	0	0
31061	Miscellaneous	Books	No Starch Press	2021	LEGO Space Projects: 52 Galactic Models	0	0
31057	Miscellaneous	Books	No Starch Press	2021	LEGO Technic Non-Electric Models: Simple Machines	0	0
31544	Miscellaneous	Books	No Starch Press	2021	LEGO Technic Non-Electric Models: Clever Contraptions	0	0
33810	Miscellaneous	Books	No Starch Press	2022	Getting Started With Lego MINDSTORMS	0	0
33809	Miscellaneous	Books	No Starch Press	2022	The LEGO Engineer	0	0
33811	Miscellaneous	Books	No Starch Press	2022	Mastering Lego MINDSTORMS	0	0
31058	Miscellaneous	Books	Chronicle	2021	5-Minute LEGO Builds	0	0
32315	Miscellaneous	Books	Dorling Kindersley	2022	Build and Stick: NINJAGO Dragons	0	0
34022	Miscellaneous	Books	Dorling Kindersley	2022	LEGO Iconic Build and Stick: Custom Cars	0	0
33853	Miscellaneous	Books	Buster Books	2021	Everything Is Awesome: A Search and Find Celebration of LEGO History	0	0
31723	Miscellaneous	Books	Buster Books	2021	Five-Minute Builds	0	0
31722	Miscellaneous	Books	Buster Books	2021	Build and Stick: Custom Cars	0	0
34142	Miscellaneous	Books	Buster Books	2022	Harry Potter: Five-Minute Builds	0	0
47102	Miscellaneous	Books	Buster Books	2023	DC Super Heroes: Batman vs. Harley Quinn	0	0
47103	Miscellaneous	Books	Buster Books	2023	Harry Potter: Magical Year at Hogwarts	0	0
26395	Miscellaneous	Books	Weldon Owen	2016	Brick by Brick: Space	0	0
25734	Miscellaneous	Books	Mitchell Beazley	2015	Brick Wheels: Amazing Air, Land and Sea Machines to Build from LEGO	0	0
26152	Miscellaneous	Books	Thunder Bay Press	2016	The Greatest LEGO Builds of All Time	0	0
28356	Miscellaneous	Books	Lonely Planet Kids	2018	Brick City - New York	0	0
28355	Miscellaneous	Books	Lonely Planet Kids	2018	Brick City - London	0	0
28357	Miscellaneous	Books	Lonely Planet Kids	2018	Brick City - Paris	0	0
31551	Miscellaneous	Gear	Puzzle	2020	Ice Cream Dreams Puzzle	0	0
31548	Miscellaneous	Gear	Puzzle	2020	Minifigure Faces Puzzle	0	0
31549	Miscellaneous	Gear	Puzzle	2021	Rainbow Bricks Puzzle	0	0
32310	Miscellaneous	Books	Dorling Kindersley	2022	Build Every Day	0	0
32205	Miscellaneous	Gear	Puzzle	2021	Space Stars	0	0
34380	Miscellaneous	Gear	Puzzle	2022	Minifigure Rainbow 1,000-Piece Puzzle	0	17.95
34021	Miscellaneous	Books	Chronicle	2022	LEGO in Focus: Explore the Miniature World of LEGO Photography	0	0
25767	Miscellaneous	Books	Remember When	2012	Building a History: The LEGO Group	0	0
25777	Miscellaneous	Books	Conway	2010	James May's LEGO House	0	0
25731	Miscellaneous	Books	Mitchell Beazley	2013	Brick City: LEGO for Grown-ups	0	0
25732	Miscellaneous	Books	Mitchell Beazley	2014	Brick Wonders: Ancient, Natural and Modern Marvels in LEGO	0	0
25728	Miscellaneous	Books	Mitchell Beazley	2014	Brick Flicks: 60 Cult Movie Scenes and Posters Made from LEGO	0	0
25774	Miscellaneous	Books	Random House	2013	Brick by Brick: How LEGO Rewrote the Rules of Innovation and Conquered the Toy Industry	0	0
25721	Miscellaneous	Books	No Starch Press	2001	Joe Nagata's LEGO Mindstorms Idea Book	0	0
25720	Miscellaneous	Books	No Starch Press	2002	Jin Sato's LEGO MINDSTORMS: The Master's Technique	0	0
25712	Miscellaneous	Books	No Starch Press	2003	Virtual LEGO: The Official LDraw.org guide to LDraw Tools for Windows	0	0
25780	Miscellaneous	Books	LOM Art	2015	Just Brick it: Over 20 Projects for Adult Fans of LEGO	0	0
26889	Miscellaneous	Books	Spiderwize	2017	The Streets of Brickingdon	0	0
34017	Miscellaneous	Books	Murdoch Books	2023	The Bricktionary: Brickman's ultimate LEGO A-Z	0	0
34019	Miscellaneous	Books	Murdoch Books	2022	Brickman's Big Book of Better Builds: All the skills you need to become a LEGO Master	0	0
27625	Miscellaneous	Books	CreateSpace	2018	The Shops of Brickingdon	0	0
26391	Miscellaneous	Books	Graphic Arts Books	2016	Build It! Volume 1	0	0
26392	Miscellaneous	Books	Graphic Arts Books	2016	Build It! Volume 2	0	0
26393	Miscellaneous	Books	Graphic Arts Books	2016	Build It! Volume 3	0	0
26394	Miscellaneous	Books	Graphic Arts Books	2016	Build It! World Landmarks	0	0
27867	Miscellaneous	Books	CreateSpace	2017	Warbirds and Air Pirates	0	0
27865	Miscellaneous	Books	CreateSpace	2017	Bricks With Wings	0	0
27866	Miscellaneous	Books	CreateSpace	2017	Bricks In Space	0	0
27767	Miscellaneous	Books	Glenat	2017	LEGO Dino	0	0
26319	Miscellaneous	Books	Dpunkt	2016	LEGO Trains - concepts and techniques for realistic models	0	0
48551	Miscellaneous	Books	Dpunkt	2020	Eigene LEGO-Modelle programmieren: Mit Bauanleitungen für neue Modelle. Für Powered Up, BOOST und Co	0	0
34217	Miscellaneous	Books	Dpunkt	2022	LEGO-Eisenbahnwelt: Die 80er-Jahre: Modelle, Landschaften, Sets	0	0
48550	Miscellaneous	Books	Dpunkt	2023	Das LEGO-Kugelbahn-Handbuch: Ideen und Techniken für eigene GBC-Module	0	0
25744	Miscellaneous	Books	Heel-Verlag	2012	Build Your Own City: The Big Unofficial Lego Builders Book	0	0
25746	Miscellaneous	Books	Heel-Verlag	2013	Build Your Own LEGO Vehicles	0	0
25745	Miscellaneous	Books	Heel-Verlag	2013	Build Your Own Galaxy: The Big Unofficial Builder's Book	0	0
25742	Miscellaneous	Books	Heel-Verlag	2015	The Little Box of LEGO Projects	0	0
25743	Miscellaneous	Books	Heel-Verlag	2008	50 Years of the LEGO Brick	0	0
25740	Miscellaneous	Books	Fantasia Verlag GmbH	2008	LEGO Collector 1st Edition	0	0
25741	Miscellaneous	Books	Fantasia Verlag GmbH	2008	LEGO Collector 1st Edition Premium Edition	0	0
25738	Miscellaneous	Books	Fantasia Verlag GmbH	2011	LEGO Collector 2nd Edition	0	0
25747	Miscellaneous	Books	Heel-Verlag	2015	LEGO Tips, Tricks and Building Techniques: The Big Unofficial LEGO Builders Book	0	0
26396	Miscellaneous	Books	Heel-Verlag	2016	LEGO Tips for Kids: LEGO Space	0	0
26965	Miscellaneous	Books	Heel-Verlag	2017	Tips, Tricks & Building Techniques: The Big Unofficial LEGO Builders Book	0	0
26964	Miscellaneous	Books	Heel-Verlag	2017	LEGO Tips for Kids: Minions	0	0
26963	Miscellaneous	Books	Heel-Verlag	2017	LEGO Tips for Kids	0	0
27209	Miscellaneous	Books	Heel-Verlag	2017	Record-Breaking Brick Vehicles: Cool Projects for Your LEGO Bricks	0	0
28353	Miscellaneous	Books	Heel-Verlag	2018	Bricks & Tricks: The New Big Unofficial LEGO Builders Book	0	0
30299	Miscellaneous	Books	Heel-Verlag	2020	Porsche 911: Legends Made of LEGO	0	0
29972	Miscellaneous	Books	Heel-Verlag	2021	Iconic Objects Made From LEGO Bricks	0	0
25852	Miscellaneous	Books	Arvo Brothers	2015	Alien Project	0	0
25853	Miscellaneous	Books	Arvo Brothers	2014	Kaneda's Bike	0	0
27593	Licensed	BrickHeadz	Promotional	2017	Nonnie - Inside Tour 2017 Edition	61	0
47346	Licensed	Jurassic World	Promotional	2022	Jeep	48	0
28032	Licensed	The LEGO Ninjago Movie	Promotional	2018	Flying Jelly Sub	38	0
23524	Licensed	DC Comics Super Heroes	Loose Build	2013	The Joker's Mech	0	0
5680	Miscellaneous	Gear	Bedding	2005	CLIKITS Bedcovers Set	0	0
5679	Miscellaneous	Gear	Bedding	2006	Bedcover LEGO Classic	0	0
5676	Miscellaneous	Gear	Bedding	2006	Bedcover Toa Hordika	0	0
5675	Miscellaneous	Gear	Bedding	2006	Bedcover Toa Hordika	0	0
29191	Basic	Basic	Mosaic	2003	Mosaic Cat	2127	0
29192	Basic	Basic	Mosaic	2003	Mosaic Dino	2847	0
29193	Basic	Basic	Mosaic	2003	Mosaic Johnny Thunder	2127	0
29194	Basic	Basic	Mosaic	2003	Mosaic Tiger	2217	0
4694	Miscellaneous	Gear	Stationery	2004	Eraser Set	0	0
6879	Miscellaneous	Gear	Bedding	2008	Duplo 3-Piece Bedding Set Green - Baby	0	0
6880	Miscellaneous	Gear	Bedding	2008	Duplo 3-Piece Bedding Set Green - Junior	0	0
6881	Miscellaneous	Gear	Bedding	2008	Duplo 3-Piece Bedding Set Pink - Baby	0	0
6882	Miscellaneous	Gear	Bedding	2008	Duplo 3-Piece Bedding Set Pink - Junior	0	0
6178	Miscellaneous	Gear	Housewares	2007	Classic Picnic Set	0	0
6177	Miscellaneous	Gear	Miscellaneous	2007	DUPLO Height Chart with Zoo Sticker Set	0	0
6693	Miscellaneous	Gear	Key Chains/Star Wars	2002	C-3PO	0	0
24537	Miscellaneous	Gear	Key Chains/Star Wars	2010	White Boba Fett	0	0
49045	Miscellaneous	Gear	Key Chains/Town	1990	Man with Cowboy Hat Key Chain	0	0
4597	Miscellaneous	Gear	Key Chains/Bionicle	2003	Bionicle Key Chain	0	2.99
4598	Miscellaneous	Gear	Key Chains/Studios	2004	Vampire Key Chain	0	0
4600	Miscellaneous	Gear	Key Chains/Spider Man	2004	Spider Man Key Chain	0	0
4601	Miscellaneous	Gear	Key Chains/Harry Potter	2004	Harry Potter Key Chain	0	0
4602	Miscellaneous	Gear	Key Chains/Harry Potter	2004	Hagrid Key Chain	0	0
4603	Miscellaneous	Gear	Key Chains/Harry Potter	2004	Dumbledore Key Chain	0	0
10089	Licensed	Harry Potter	Promotional	2002	Harry Potter Coca Cola Gift Set	540	0
9437	Miscellaneous	Gear	Key Chains/Promotional	1980	WWF Female Minifigure Key Chain	0	0
9420	Miscellaneous	Gear	Key Chains/Promotional	2005	Nvidia Female Minifigure Key Chain	0	0
9421	Miscellaneous	Gear	Key Chains/Promotional	2005	Nvidia Male Minifigure Key Chain	0	0
28557	Miscellaneous	Promotional	LEGO brand stores	2018	Three Kidsfest minifigures	15	0
8167	Miscellaneous	Promotional	LEGO brand store opening set	2008	{Liberty Bell}	66	0
29621	Licensed	Harry Potter	Promotional	2019	Knight Bus	36	0
5063	Miscellaneous	Gear	Pens	2005	Limited Edition Pen Set	0	0
6858	Miscellaneous	Gear	Bonus/Value Pack	2008	LEGO BrickMaster Sample Magazine	0	8.99
31287	Miscellaneous	Promotional	LEGO brand store opening set	2015	Grand Opening Exclusive Set, Fashion Show Mall, Las Vegas, NV	0	0
6861	Miscellaneous	Gear	Video Games/DS	2008	LEGO Batman: The Videogame	0	0
6866	Miscellaneous	Gear	Video Games/PC	2008	LEGO Batman: The Videogame	0	0
6863	Miscellaneous	Gear	Video Games/PS2	2008	LEGO Batman: The Videogame	0	0
6864	Miscellaneous	Gear	Video Games/PS3	2008	LEGO Batman: The Videogame	0	0
6865	Miscellaneous	Gear	Video Games/PSP	2008	LEGO Batman: The Videogame	0	0
6862	Miscellaneous	Gear	Video Games/Wii	2008	LEGO Batman: The Videogame	0	0
6867	Miscellaneous	Gear	Video Games/Xbox 360	2008	LEGO Batman: The Videogame	0	0
9427	Licensed	Marvel Super Heroes	Promotional	2012	Iron Man & Captain America (2012 Collectors Preview)	7	0
22778	Miscellaneous	Promotional	LEGO brand store opening set	2013	Leeds, UK Exclusive Minifigure Pack	16	0
25302	Basic	System	Basic Set	1958	Lego Bricks Box	2	0
22653	Licensed	Teenage Mutant Ninja Turtles	Promotional	2013	Shadow Leonardo UK tin edition	1	0
26830	Miscellaneous	Promotional	Minifigure	2016	Lester	4	0
48785	Miscellaneous	Gear	Stickers	2023	LEGO Fortnite sticker sheet	0	0
48786	Miscellaneous	Gear	Posters	2023	LEGO Fortnite poster	0	0
27569	Miscellaneous	Promotional	LEGO House	2017	LEGO House Fan Pre-Opening set	0	0
27571	Miscellaneous	Promotional	LEGO House	2017	LEGO House Grand Opening set	26	0
22696	Vintage	Samsonite	Model Maker	1969	Life Cereal Puppet Set	88	1
9451	Miscellaneous	Promotional	Miscellaneous	2009	Celebrating Moments That CLICK! Light Bulb	57	0
6604	Miscellaneous	Gear	Video Games/DS	2008	LEGO Indiana Jones: The Original Adventures	0	29.99
6609	Miscellaneous	Gear	Video Games/PC	2008	LEGO Indiana Jones: The Original Adventures	0	29.99
6606	Miscellaneous	Gear	Video Games/PS2	2008	LEGO Indiana Jones: The Original Adventures	0	39.99
6607	Miscellaneous	Gear	Video Games/PS3	2008	LEGO Indiana Jones: The Original Adventures	0	49.99
6608	Miscellaneous	Gear	Video Games/PSP	2008	LEGO Indiana Jones: The Original Adventures	0	39.99
6605	Miscellaneous	Gear	Video Games/Wii	2008	LEGO Indiana Jones: The Original Adventures	0	49.99
6610	Miscellaneous	Gear	Video Games/Xbox 360	2008	LEGO Indiana Jones: The Original Adventures	0	49.99
22418	Miscellaneous	Promotional	LEGO brand store opening set	2013	Lille, France, Exclusive Minifigure Pack	14	0
8477	Miscellaneous	Miscellaneous	LEGO Inside Tour Exclusive	2005	LECA Automobile	0	0
22779	Miscellaneous	Miscellaneous	LEGO Inside Tour Exclusive	2007	Market Street	1248	0
8478	Miscellaneous	Miscellaneous	LEGO Inside Tour Exclusive	2009	Ole Kirk's House	910	0
9502	Miscellaneous	Promotional	LEGO brand store opening set	2011	Liverpool, UK Exclusive Minifigure Pack	12	0
28231	Miscellaneous	Seasonal	Christmas	2003	Santa Claus	0	0
28232	Miscellaneous	Seasonal	Christmas	2003	Reindeer	0	0
28233	Miscellaneous	Seasonal	Christmas	2003	Christmas Tree	0	0
10024	Miscellaneous	Promotional	LEGOLAND	2002	Bus	45	0
10084	Miscellaneous	Promotional	LEGOLAND	2005	Las Vegas Skyline Pyramid	103	0
10085	Miscellaneous	Promotional	LEGOLAND	2005	Las Vegas Skyline Eiffel Tower	151	0
10086	Miscellaneous	Promotional	LEGOLAND	2002	Polly And Paco Parrots	0	0
10087	Miscellaneous	Promotional	LEGOLAND	2006	Pirate Treasure Chest Coin Bank	215	0
10088	Miscellaneous	Promotional	LEGOLAND	2006	Pirate Ship	127	0
30584	Miscellaneous	Promotional	LEGOLAND	2010	Sandcastle	229	0
10083	Miscellaneous	Promotional	LEGOLAND	2011	Han Solo on his Tauntaun	336	0
22837	Miscellaneous	Promotional	LEGOLAND	2004	LEGO Heart	58	0
24657	Miscellaneous	Promotional	LEGOLAND	2001	Hau Mask - Green Brick (Legoland California)	168	0
10025	Miscellaneous	Promotional	LEGOLAND	2003	King	45	0
10027	Miscellaneous	Promotional	LEGOLAND	2002	Olli the Dragon with LEGOLAND sign	48	0
27590	Miscellaneous	Gear	Glued models	2003	LEGOLAND Rose (glued)	0	0
10026	Miscellaneous	Promotional	LEGOLAND	2003	Swan	72	0
9453	Miscellaneous	Promotional	Miscellaneous	2003	Small Duck	8	0
9454	Miscellaneous	Promotional	Miscellaneous	2004	Cat	10	0
9455	Miscellaneous	Promotional	Miscellaneous	2004	Ostrich	10	0
9471	Miscellaneous	Promotional	Miscellaneous	2006	Ostrich (Yellow Label)	10	0
9456	Miscellaneous	Promotional	Miscellaneous	2004	Spinning Top	12	0
9457	Miscellaneous	Promotional	Miscellaneous	2003	Deer	12	0
9458	Miscellaneous	Promotional	Miscellaneous	2005	Dog	13	0
9470	Miscellaneous	Promotional	Miscellaneous	2006	Dog (Blue Label)	13	0
9467	Miscellaneous	Promotional	Miscellaneous	2005	Snake	9	0
9468	Miscellaneous	Promotional	Miscellaneous	2005	Whale	10	0
9469	Miscellaneous	Promotional	Miscellaneous	2004	Snail	8	0
9472	Miscellaneous	Promotional	Miscellaneous	2005	Santa	13	0
9593	Miscellaneous	Promotional	LEGO brand store opening set	2011	Lone Tree Exclusive Minifigure Pack	15	0
27111	Licensed	The LEGO Movie	Promotional	2014	The LEGO Movie Promotional Figure - Lord Business	1	0
22666	Miscellaneous	Gear	Digital media	2013	The Hobbit: An Unexpected Journey Blu-ray with Bilbo Baggins Minifigure	0	0
24437	Miscellaneous	Gear	Digital media	2015	The Hobbit: The Battle of the Five Armies with 2 Minifigures (Blu-ray + DVD)	0	0
9738	Miscellaneous	Gear	Storage	2012	Lord Of The Rings Project Case	0	13.99
9877	Licensed	The Lord of the Rings	Promotional	2012	Sword	31	6
25967	Miscellaneous	Promotional	LEGO brand stores	2013	Castle	0	0
25966	Miscellaneous	Promotional	LEGO brand stores	2013	Aircraft	0	0
29625	Licensed	Star Wars	Promotional	2019	Luke Skywalker	87	0
23179	Miscellaneous	Promotional	LEGO brand store opening set	2012	Lynnwood Exclusive Minifigure Pack	15	0
24971	Miscellaneous	Promotional	LEGO brand store opening set	2015	Lyon, France Exclusive Minifigure Pack	0	0
9313	Miscellaneous	Miscellaneous	Muji	2011	Christmas	120	29.5
9312	Miscellaneous	Miscellaneous	Muji	2011	Basic	64	27.5
9311	Miscellaneous	Miscellaneous	Muji	2011	Animal and Vehicle	196	29.5
9310	Miscellaneous	Miscellaneous	Muji	2011	Move	109	29.5
5492	Miscellaneous	Gear	Magnets/City	2006	City Magnet Set	0	7.99
5594	Miscellaneous	Gear	Magnets/SpongeBob SquarePants	2006	SpongeBob Mini-Figure Magnet Set	0	12.99
5418	Miscellaneous	Gear	Magnets/Knights' Kingdom	2006	Knights' Kingdom Magnet Set	0	0
5408	Miscellaneous	Gear	Magnets/Star Wars	2006	LEGO Star Wars Yoda Magnet Set	0	0
5409	Miscellaneous	Gear	Magnets/Star Wars	2006	LEGO Star Wars Darth Vader Magnet Set	0	12.99
5517	Miscellaneous	Gear	Magnets/Minifigures	2006	Classic Minifigure Magnet Set	0	14.99
